kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,handWingIndex,birdBodyMassLog,birdDietVend,birdDietVect,birdDietFish,birdDietVunk,birdWataroundsurfForStrat,birdFruitDiet,birdInvDiet,birdNectDiet,birdPlantDiet,birdScavDiet,birdSeedDiet,birdVertDiet,birdAerialForStrat,birdNearWaterForStrat,birdCanopyForStrat,birdGroundForStrat,birdMidHiForStrat,birdUnderForStrat,birdPrefHabitat,birdHabitatScore,categoryThreatMMA,categoryThreatIUCN,birdForStrarRef
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,7,11,2019,1932,CN04,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,7,11,2019,1933,CN04,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,8,11,2019,1934,CN04,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,9,11,2019,1935,CN04,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,662,,9,11,2019,1936,CN04,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,7,11,2019,1937,CN05,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,8,11,2019,1938,CN05,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,,9,11,2019,1939,CN05,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,6,11,2019,1940,CN06,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,6,11,2019,1941,CN06,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,7,11,2019,1942,CN06,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,7,11,2019,1943,CN06,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,8,11,2019,1944,CN06,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,,7,11,2019,1971,CN06,sound record - bird song identification by specialist,,,,18.43918061,1.677789391,0,0,0,0,0,30,60,10,0,0,0,,0,,20,20,20,40,,2,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,8,11,2019,1945,CN07,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,9,11,2019,1946,CN07,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.17136,-50.35343,,,603,,10,11,2019,1947,CN07,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,8,11,2019,1948,CN08,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,8,11,2019,1949,CN08,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,9,11,2019,1950,CN08,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,10,11,2019,1951,CN08,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.171656,-50.35259,,,466,,10,11,2019,1952,CN08,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,9,11,2019,1953,CN09,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,10,11,2019,1954,CN09,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.20235,-50.34388,,,384,,8,11,2019,1972,CN09,sound record - bird song identification by specialist,,,,18.43918061,1.677789391,0,0,0,0,0,30,60,10,0,0,0,,0,,20,20,20,40,,2,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,7,11,2019,1955,CN10,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,8,11,2019,1956,CN10,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,,9,11,2019,1957,CN10,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,698,,6,11,2019,1958,CN11,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,698,,6,11,2019,1959,CN11,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,698,,7,11,2019,1960,CN11,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,698,,8,11,2019,1961,CN11,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.284544,-50.33622,,,694,,6,11,2019,1962,CN12,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,6,11,2019,1963,CN13,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,6,11,2019,1964,CN13,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,7,11,2019,1965,CN13,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,7,11,2019,1966,CN13,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.14236,-50.17405,,,710,,8,11,2019,1967,CN13,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.161556,-50.16644,,,703,,6,11,2019,1968,CN14,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.161556,-50.16644,,,703,,7,11,2019,1969,CN14,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.161556,-50.16644,,,703,,8,11,2019,1970,CN14,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,7,11,2019,201911070711_CN1,CN01,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,7,11,2019,201911071441_CN1,CN01,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,8,11,2019,201911080701_CN1,CN01,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,9,11,2019,201911090721_CN1,CN01,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,10,11,2019,201911100711_CN1,CN01,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,11,11,2019,201911110701_CN1,CN01,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,13,11,2019,201911130701_CN1,CN01,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,705,,6,11,2019,201911061631_CN1b,CN01,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,680,,6,11,2019,201911060721_CN2,CN02,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.40909,,,680,,9,11,2019,201911090701_CN2,CN02,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,6,11,2019,201911061111_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,6,11,2019,201911061251_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,7,11,2019,201911070741_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,7,11,2019,201911071511_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,8,11,2019,201911080731_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,8,11,2019,201911081211_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,8,11,2019,201911081541_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,9,11,2019,201911091351_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,10,11,2019,201911100811_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,10,11,2019,201911101121_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
Animalia,Chordata,Aves,,Thraupidae,,,Saltator,,,grossus,Linnaeus,1766,Saltator grossus Linnaeus 1766,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,,10,11,2019,201911101551_CN3,CN03,sound record - bird song identification by specialist,,,,19.98858212,1.645422269,0,0,0,0,0,30,60,10,0,0,0,,0,,80,0,20,0,,1,LC,LC,
