kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,beeAttractScent,beeBodyWeight,beeCropPol,beeITDist,beeMaxComDist,beeMaxHomDist,beeMaxForDist,beeNesting,beeNestLoc,beeNestType,beeSociality,beeTipHomDist,beeWingLoad,beekeepSp,categoryThreatMMA,categoryThreatIUCN,beekeepRef
Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,,Anthidiini,Saranthidium,,,flavopictum,Smith,1854,Saranthidium flavopictum Smith 1854,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,,,625,canopy,26,3,2022,CN-298,CN10,Honey_trap,,,,eugenol,14.76492176,no,1.95,0.654058353,0.410446448,0.814423049,,,,solitary,0.198286072,1.3145,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,nigrohirta,Nogueira & Santos-Silva,2022,Scaptotrigona nigrohirta Nogueira & Santos-Silva 2022,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-427,CN13,Active_net_collecting,,,,eugenol,12.31787353,no,1.65,0.410530319,0.233911167,0.55340154,cavity,renter,,Social,0.115367358,1.1141,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,nigrohirta,Nogueira & Santos-Silva,2022,Scaptotrigona nigrohirta Nogueira & Santos-Silva 2022,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-428,CN13,Active_net_collecting,,,,eugenol,12.24803975,no,1.65,0.410530319,0.233911167,0.55340154,cavity,renter,,Social,0.115367358,1.1141,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,nigrohirta,Nogueira & Santos-Silva,2022,Scaptotrigona nigrohirta Nogueira & Santos-Silva 2022,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-429,CN13,Active_net_collecting,,,,eugenol,13.05075707,no,1.7,0.446160988,0.258637247,0.592964038,cavity,renter,,Social,0.127091177,1.1475,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,nigrohirta,Nogueira & Santos-Silva,2022,Scaptotrigona nigrohirta Nogueira & Santos-Silva 2022,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,understory,4,4,2022,CN-515,CN14,Active_net_collecting,,,,,14.56271975,no,1.8,0.523238563,0.313507007,0.676776553,cavity,renter,,Social,0.15296549,1.2143,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,polysticta,Moure,1950,Scaptotrigona polysticta Moure 1950,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.284544,-50.336224,,,625,canopy,17,5,2022,CN-1248,CN10,Active_net_collecting,,,,eugenol,10.17888057,no,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,polysticta,Moure,1950,Scaptotrigona polysticta Moure 1950,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,canopy,4,4,2022,CN-430,CN13,Active_net_collecting,,,,vanillin,11.55905166,no,1.6,0.376778846,0.210895766,0.515382324,cavity,renter,,Social,0.104413579,1.0807,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,polysticta,Moure,1950,Scaptotrigona polysticta Moure 1950,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-431,CN13,Active_net_collecting,,,,eugenol,10.02239788,no,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,polysticta,Moure,1950,Scaptotrigona polysticta Moure 1950,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,canopy,4,4,2022,CN-432,CN13,Active_net_collecting,,,,,10.04307868,no,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,polysticta,Moure,1950,Scaptotrigona polysticta Moure 1950,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-485,CN13,Active_net_collecting,,,,vanillin,10.06443837,no,1.5,0.314733108,0.169716153,0.443914246,cavity,renter,,Social,0.084700868,1.0139,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,postica,Latreille,1807,Scaptotrigona postica Latreille 1807,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.439977,,,662,understory,20,8,2022,CN-1653,CN04,Honey_trap,,,,,18.97116387,yes,2.05,0.751916759,0.485694848,0.914295707,cavity,renter,,Social,0.233187903,1.3813,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaptotrigona,,,postica,Latreille,1807,Scaptotrigona postica Latreille 1807,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.186415,-50.129326,,,703,canopy,4,4,2022,CN-514,CN14,Active_net_collecting,,,,eugenol,19.06630628,yes,2.05,0.751916759,0.485694848,0.914295707,cavity,renter,,Social,0.233187903,1.3813,yes,NE,NE,"Cortopassi-Laurino, M., Imperatriz-Fonseca, V. L., Roubik, D. W., Dollin, A., Heard, T., Aguilar, I., ... & Nogueira-Neto, P. (2006). Global meliponiculture: challenges and opportunities. Apidologie, 37(2), 275-292."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-710,CN02,Honey_trap,,,,,4.386893518,no,1,0.101624869,0.043351088,0.173780083,termite,renter,,Social,0.022750974,0.6799,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.377923,,,680,understory,31,3,2022,CN-711,CN02,Honey_trap,,,,,4.356056833,no,1,0.101624869,0.043351088,0.173780083,termite,renter,,Social,0.022750974,0.6799,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.452847,,,670,understory,25,3,2022,CN-659,CN05,Honey_trap,,,,,4.364235306,no,1,0.101624869,0.043351088,0.173780083,termite,renter,,Social,0.022750974,0.6799,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.452847,,,670,understory,25,3,2022,CN-660,CN05,Honey_trap,,,,,4.862203376,no,1.05,0.116432914,0.051088503,0.194540868,termite,renter,,Social,0.026649908,0.7133,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-131,CN06,Honey_trap,,,,,4.411943241,no,1,0.101624869,0.043351088,0.173780083,termite,renter,,Social,0.022750974,0.6799,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-132,CN06,Honey_trap,,,,,3.957356706,no,0.95,0.088083266,0.036476878,0.154338651,termite,renter,,Social,0.019265484,0.6465,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.171656,-50.352591,,,412,understory,30,3,2022,CN-134,CN06,Honey_trap,,,,,3.528295386,no,0.9,0.075757933,0.03040747,0.136195552,termite,renter,,Social,0.016167922,0.6131,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.20235,-50.343878,,,603,understory,1,4,2022,CN-568,CN07,Honey_trap,,,,eugenol,3.975638686,no,0.95,0.088083266,0.036476878,0.154338651,termite,renter,,Social,0.019265484,0.6465,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.215823,-50.317763,,,466,understory,1,4,2022,CN-551,CN08,Honey_trap,,,,,4.366605415,no,1,0.101624869,0.043351088,0.173780083,termite,renter,,Social,0.022750974,0.6799,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1080,CN09,Honey_trap,,,,,5.265309105,no,1.1,0.132557043,0.059748606,0.216641314,termite,renter,,Social,0.03098811,0.7467,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Evergreen Seasonal Forest,Carajás,Parauapebas,-6.244426,-50.315309,,,384,understory,17,5,2022,CN-1472,CN09,Honey_trap,,,,,6.306793274,no,1.2,0.168949657,0.080080002,0.264939201,termite,renter,,Social,0.04108711,0.8135,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,698,understory,3,4,2022,CN-418,CN11,Honey_trap,,,,,5.335690611,no,1.1,0.132557043,0.059748606,0.216641314,termite,renter,,Social,0.03098811,0.7467,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.14236,-50.174049,,,694,understory,16,5,2022,CN-1399,CN12,Honey_trap,,,,,5.372654338,no,1.1,0.132557043,0.059748606,0.216641314,termite,renter,,Social,0.03098811,0.7467,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,amazonica,Oliveira & Oliveira,2019,Scaura amazonica Oliveira & Oliveira 2019,South America,Brazil,Forest associated with ferruginous mountains,Carajás,Parauapebas,-6.184134,-50.142686,,,710,understory,4,4,2022,CN-498,CN13,Honey_trap,,,,,4.390537324,no,1,0.101624869,0.043351088,0.173780083,termite,renter,,Social,0.022750974,0.6799,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Scaura,,,longula,Lepeletier,1836,Scaura longula Lepeletier 1836,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.452847,,,670,understory,20,8,2022,CN-1710,CN05,Active_net_collecting,,,,,,no,,,,,termite,renter,,Social,,,no,NE,NE,
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,11,5,2022,CN-1592,CN01,Active_net_collecting,,,,,7.481166556,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.175786,-50.409092,,,705,understory,11,5,2022,CN-1565,CN01,Honey_trap,,,,,7.48709097,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-267,CN03,Active_net_collecting,,,,,7.494008394,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-271,CN03,Active_net_collecting,,,,,8.69810367,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,11,5,2022,CN-1322,CN03,Active_net_collecting,,,,,7.434189479,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,11,5,2022,CN-1325,CN03,Active_net_collecting,,,,,7.452297615,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,11,5,2022,CN-1566,CN03,Active_net_collecting,,,,,7.382343924,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,11,5,2022,CN-1583,CN03,Active_net_collecting,,,,,7.478849126,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-276,CN03,Honey_trap,,,,,7.462142782,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-280,CN03,Honey_trap,,,,,7.488436399,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-281,CN03,Honey_trap,,,,,6.963906796,yes,1.25,0.189315039,0.091875371,0.291174179,cavity,renter,,Social,0.046901017,0.8469,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,25,3,2022,CN-282,CN03,Honey_trap,,,,,6.88088199,yes,1.25,0.189315039,0.091875371,0.291174179,cavity,renter,,Social,0.046901017,0.8469,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.148752,-50.42119,,,692,understory,11,5,2022,CN-1568,CN03,Honey_trap,,,,,7.442013577,yes,1.3,0.211190348,0.104841524,0.318823976,cavity,renter,,Social,0.053260391,0.8803,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.439977,,,662,understory,27,3,2022,CN-108,CN04,Active_net_collecting,,,,,8.114296766,yes,1.35,0.23462298,0.119042891,0.34790607,cavity,renter,,Social,0.060192458,0.9137,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.439977,,,662,understory,27,3,2022,CN-109,CN04,Active_net_collecting,,,,,8.070183355,yes,1.35,0.23462298,0.119042891,0.34790607,cavity,renter,,Social,0.060192458,0.9137,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,,Meliponini,Tetragona,,,clavipes,Fabricius,1804,Tetragona clavipes Fabricius 1804,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.439977,,,662,understory,27,3,2022,CN-110,CN04,Active_net_collecting,,,,,8.73742455,yes,1.4,0.259659947,0.134544816,0.378437484,cavity,renter,,Social,0.0677247,0.9471,yes,NE,NE,"Duarte, R., Souza, J., & Soares, A. E. E. (2016). Nest architecture of Tetragona clavipes (Fabricius)(Hymenoptera, Apidae, Meliponini). Sociobiology, 63(2), 813-818."
